283 43.3 0.00097 0.023095 1031.25
284 42.97 -0.013697 0.023272 -73.00885
285 42.69 -0.048727 0.023425 -20.522388
286 41.57 -0.098485 0.024056 -10.153846
287 41.03 -0.176606 0.024372 -5.66232
288 40.2 -0.341212 0.024876 -2.930728
289 40.69 -0.407758 0.024576 -2.452438
290 40.27 -0.437697 0.024832 -2.284686
291 39.58 -0.461091 0.025265 -2.16877
292 39.65 -0.437273 0.025221 -2.286902
293 39.64 -0.381758 0.025227 -2.619463
294 38.57 -0.362242 0.025927 -2.760582
295 38.39 -0.317879 0.026048 -3.145853
296 38.97 -0.264424 0.025661 -3.781802
297 38.5 -0.241091 0.025974 -4.147813
298 37.55 -0.294242 0.026631 -3.398558
299 37.77 -0.270606 0.026476 -3.695409
300 37.45 -0.25703 0.026702 -3.890592
301 37.42 -0.256909 0.026724 -3.892427
302 37.49 -0.222121 0.026674 -4.502046
303 37.11 -0.182545 0.026947 -5.478088
304 36.87 -0.196727 0.027122 -5.083179
305 36.3 -0.233394 0.027548 -4.284601
306 35.65 -0.241515 0.02805 -4.140527
307 36.6 -0.188909 0.027322 -5.293551
308 36.42 -0.186424 0.027457 -5.364109
309 36.32 -0.16103 0.027533 -6.210011
310 36.6 -0.124121 0.027322 -8.056641
311 36.9 -0.062545 0.0271 -15.988372
312 36.74 0.001273 0.027218 785.714286
313 36.62 0.042303 0.027307 23.638968
314 36.57 0.070545 0.027345 14.175258
315 36.09 0.038242 0.027709 26.14897
316 35.91 -0.044667 0.027847 -22.38806
317 35.68 -0.079939 0.028027 -12.509477
318 35.33 -0.135152 0.028305 -7.399103
319 35.07 -0.198 0.028514 -5.050505
320 34.8 -0.241758 0.028736 -4.136375
321 34.32 -0.269879 0.029138 -3.705367
322 33.61 -0.316121 0.029753 -3.163344
323 33.06 -0.362424 0.030248 -2.759197
324 33.24 -0.359091 0.030084 -2.78481
325 33.12 -0.353939 0.030193 -2.825342
326 32.71 -0.347152 0.030572 -2.880587
327 32.12 -0.349091 0.031133 -2.864583
328 32.4 -0.315939 0.030864 -3.165164
329 31.99 -0.28697 0.03126 -3.484688
330 31.85 -0.246303 0.031397 -4.060039
331 32.19 -0.183333 0.031066 -5.454545
332 31.75 -0.165879 0.031496 -6.028498
333 31.09 -0.198545 0.032165 -5.03663
334 30.68 -0.217697 0.032595 -4.593541
335 30.76 -0.209455 0.03251 -4.774306
336 30.5 -0.214121 0.032787 -4.670252
337 29.88 -0.265152 0.033467 -3.771429
338 29.34 -0.299818 0.034083 -3.335355
339 28.86 -0.350909 0.03465 -2.849741
340 29.56 -0.335212 0.033829 -2.983186
341 29.12 -0.293091 0.034341 -3.411911
342 28.49 -0.277455 0.0351 -3.604194
343 28.72 -0.253758 0.034819 -3.940769
344 29.37 -0.193212 0.034048 -5.175659
345 29.14 -0.124 0.034317 -8.064516
346 28.47 -0.08903 0.035125 -11.232131
347 28.35 -0.077333 0.035273 -12.931034
348 28.43 -0.078727 0.035174 -12.702079
349 27.91 -0.129455 0.035829 -7.724719
350 27.45 -0.147091 0.03643 -6.798517
351 26.97 -0.194667 0.037078 -5.136986
352 27.03 -0.254909 0.036996 -3.922967
353 27.1 -0.278303 0.0369 -3.593206
354 27.57 -0.213091 0.036271 -4.692833
355 27.51 -0.144667 0.03635 -6.912442
356 26.63 -0.149152 0.037552 -6.704592
357 25.7 -0.190061 0.038911 -5.26148
358 25.64 -0.196788 0.039002 -5.081614
359 25.52 -0.210909 0.039185 -4.741379
360 25.62 -0.221273 0.039032 -4.51931
361 25.44 -0.251273 0.039308 -3.97974
362 25.18 -0.272909 0.039714 -3.664224
363 24.77 -0.289818 0.040371 -3.450439
364 24.42 -0.266242 0.04095 -3.755975
365 25.05 -0.174121 0.03992 -5.743126
366 24.7 -0.129939 0.040486 -7.695896
367 24.25 -0.148909 0.041237 -6.715507
368 23.82 -0.177758 0.041982 -5.625639
369 23.47 -0.211636 0.042608 -4.725086
370 23.84 -0.193818 0.041946 -5.159475
371 24.15 -0.149515 0.041408 -6.688285
372 23.94 -0.118364 0.041771 -8.448541
373 23.92 -0.100606 0.041806 -9.939759
374 23.79 -0.10297 0.042034 -9.711595
375 23.34 -0.080242 0.042845 -12.462236
376 23.16 -0.069939 0.043178 -14.298094
377 22.26 -0.120061 0.044924 -8.329127
378 22.04 -0.186727 0.045372 -5.355404
379 21.91 -0.262242 0.045641 -3.813266
380 21.72 -0.304545 0.046041 -3.283582
381 21.53 -0.310848 0.046447 -3.217001
382 20.95 -0.33103 0.047733 -3.020871
383 20.76 -0.326667 0.04817 -3.061224
384 20.8 -0.290485 0.048077 -3.44252
385 20.3 -0.275333 0.049261 -3.631961
386 20.01 -0.251152 0.049975 -3.98166
387 19.94 -0.252606 0.05015 -3.958733
388 20.07 -0.233515 0.049826 -4.282377
389 20.37 -0.182848 0.049092 -5.469009
390 19.77 -0.158909 0.050582 -6.292906
391 19.3 -0.149636 0.051813 -6.682868
392 19.17 -0.159091 0.052165 -6.285714
393 18.87 -0.176 0.052994 -5.681818
394 18.51 -0.18697 0.054025 -5.34846
395 18.44 -0.207333 0.05423 -4.823151
396 18.34 -0.229939 0.054526 -4.348972
397 18.25 -0.241879 0.054795 -4.134302
398 17.96 -0.240485 0.055679 -4.158266
399 17.78 -0.203333 0.056243 -4.918033
400 17.54 -0.187879 0.057013 -5.322581
401 17.14 -0.198545 0.058343 -5.03663
402 17.01 -0.198788 0.058789 -5.030488
403 17.28 -0.178121 0.05787 -5.614154
404 17.24 -0.164364 0.058005 -6.084071
405 17.2 -0.142061 0.05814 -7.039249
406 16.59 -0.144667 0.060277 -6.912442
407 16.01 -0.163697 0.062461 -6.108849
408 15.73 -0.190182 0.063573 -5.258126
409 15.67 -0.204909 0.063816 -4.880213
410 15.21 -0.235152 0.065746 -4.252577
411 15.5 -0.248 0.064516 -4.032258
412 15.52 -0.248545 0.064433 -4.023409
413 14.9 -0.246848 0.067114 -4.051068
414 14.48 -0.241879 0.069061 -4.134302
